,date,headline,link,time,content,time_adj,headline_text,lemma_headline,pos_headline,label_headline,cleaned
455,2013-05-21,Amazon Web Services Achieves FedRAMP Compliance for AWS GovCloud (U.S.) and All U.S. Regions,/news-releases/news-release-details/amazon-web-services-achieves-fedramp-compliance-aws-govcloud-us,12:01 AM EDT,,9.0,amazon web services achieves fedramp compliance for aws govcloud  u s   and all u s  regions,"['amazon', 'web', 'service', 'achieve', 'fedramp', 'compliance', 'for', 'aws', 'govcloud', ' ', 'u', 's', '  ', 'and', 'all', 'u', 's', ' ', 'region']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'SPACE', 'NOUN']","['ORG', 'PERSON']","['amazon', 'web', 'service', 'achieve', 'fedramp', 'compliance', 'aws', 'govcloud', 'u', 's', 'u', 's', 'region']"
456,2013-05-16,"Prime Instant Video Adds Exclusive Subscription Streaming Access to Popular NBCUniversal Shows Covert Affairs, Defiance, Grimm, Hannibal and Suits",/news-releases/news-release-details/prime-instant-video-adds-exclusive-subscription-streaming-access,9:09 AM EDT,,9.0,prime instant video adds exclusive subscription streaming access to popular nbcuniversal shows covert affairs  defiance  grimm  hannibal and suits,"['prime', 'instant', 'video', 'add', 'exclusive', 'subscription', 'stream', 'access', 'to', 'popular', 'nbcuniversal', 'show', 'covert', 'affair', ' ', 'defiance', ' ', 'grimm', ' ', 'hannibal', 'and', 'suit']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'PROPN', 'CCONJ', 'NOUN']",[],"['prime', 'instant', 'video', 'add', 'exclusive', 'subscription', 'stream', 'access', 'popular', 'nbcuniversal', 'show', 'covert', 'affair', 'defiance', 'grimm', 'hannibal', 'suit']"
457,2013-05-13,Amazon Coins Now Available for Kindle Fire Customers,/news-releases/news-release-details/amazon-coins-now-available-kindle-fire-customers,9:00 AM EDT,,9.0,amazon coins now available for kindle fire customers,"['amazon', 'coin', 'now', 'available', 'for', 'kindle', 'fire', 'customer']","['PROPN', 'NOUN', 'ADV', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'coin', 'available', 'kindle', 'fire', 'customer']"
458,2013-05-10,The VIKINGS Are Coming...Exclusively to Amazon’s LOVEFiLM,/news-releases/news-release-details/vikings-are-comingexclusively-amazons-lovefilm,9:00 AM EDT,,9.0,the vikings are coming   exclusively to amazon’s lovefilm,"['the', 'viking', 'be', 'come', '  ', 'exclusively', 'to', 'amazon', '’s', 'lovefilm']","['DET', 'NOUN', 'AUX', 'VERB', 'SPACE', 'ADV', 'ADP', 'PROPN', 'PART', 'PROPN']",['ORG'],"['viking', 'come', 'amazon', 'lovefilm']"
459,2013-05-01,Amazon Bringing New Accessibility Features to Free Kindle Reading Apps,/news-releases/news-release-details/amazon-bringing-new-accessibility-features-free-kindle-reading,9:03 AM EDT,,9.0,amazon bringing new accessibility features to free kindle reading apps,"['amazon', 'bring', 'new', 'accessibility', 'feature', 'to', 'free', 'kindle', 'read', 'app']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'NOUN']",['ORG'],"['amazon', 'bring', 'new', 'accessibility', 'feature', 'free', 'kindle', 'read', 'app']"
460,2013-04-30,Amazon Web Services Announces Launch of Certification Program for AWS Cloud Computing Professionals,/news-releases/news-release-details/amazon-web-services-announces-launch-certification-program-aws,12:08 PM EDT,,9.0,amazon web services announces launch of certification program for aws cloud computing professionals,"['amazon', 'web', 'service', 'announce', 'launch', 'of', 'certification', 'program', 'for', 'aws', 'cloud', 'compute', 'professional']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'NOUN']",['ORG'],"['amazon', 'web', 'service', 'announce', 'launch', 'certification', 'program', 'aws', 'cloud', 'compute', 'professional']"
461,2013-04-25,Amazon.com Announces First Quarter Sales up 22% to $16.07 Billion,/news-releases/news-release-details/amazoncom-announces-first-quarter-sales-22-1607-billion,4:00 PM EDT,,9.0,amazon com announces first quarter sales up    to      billion,"['amazon', 'com', 'announce', 'first', 'quarter', 'sale', 'up', '   ', 'to', '     ', 'billion']","['PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'PART', 'SPACE', 'NUM']","['ORG', 'DATE']","['amazon', 'com', 'announce', 'first', 'quarter', 'sale']"
462,2013-04-24,Amazon.com Announces the Most Well-Read Cities in America,/news-releases/news-release-details/amazoncom-announces-most-well-read-cities-america-0,9:00 AM EDT,,9.0,amazon com announces the most well read cities in america,"['amazon', 'com', 'announce', 'the', 'most', 'well', 'read', 'city', 'in', 'america']","['PROPN', 'PROPN', 'VERB', 'DET', 'ADV', 'ADV', 'VERB', 'NOUN', 'ADP', 'PROPN']","['ORG', 'GPE']","['amazon', 'com', 'announce', 'read', 'city', 'america']"
463,2013-04-22,Amazon Originals the Most Watched TV Shows on Amazon Instant Video Since the Friday Launch,/news-releases/news-release-details/amazon-originals-most-watched-tv-shows-amazon-instant-video,9:15 AM EDT,,9.0,amazon originals the most watched tv shows on amazon instant video since the friday launch,"['amazon', 'original', 'the', 'most', 'watched', 'tv', 'show', 'on', 'amazon', 'instant', 'video', 'since', 'the', 'friday', 'launch']","['PROPN', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'SCONJ', 'DET', 'PROPN', 'NOUN']","['ORG', 'ORG', 'DATE']","['amazon', 'original', 'watched', 'tv', 'show', 'amazon', 'instant', 'video', 'friday', 'launch']"
464,2013-04-17,Amazon Expands Global App Distribution to Nearly 200 Countries – Developers Should Submit Their Apps Soon to Reach Millions More Active Amazon Customers,/news-releases/news-release-details/amazon-expands-global-app-distribution-nearly-200-countries,3:01 AM EDT,,9.0,amazon expands global app distribution to nearly   countries – developers should submit their apps soon to reach millions more active amazon customers,"['amazon', 'expand', 'global', 'app', 'distribution', 'to', 'nearly', '  ', 'country', '–', 'developer', 'should', 'submit', '-PRON-', 'app', 'soon', 'to', 'reach', 'million', 'more', 'active', 'amazon', 'customer']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADV', 'SPACE', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'PART', 'VERB', 'NOUN', 'ADV', 'ADJ', 'PROPN', 'NOUN']","['ORG', 'CARDINAL', 'CARDINAL', 'ORG']","['amazon', 'expand', 'global', 'app', 'distribution', 'country', 'developer', 'should', 'submit', 'app', 'reach', 'million', 'active', 'amazon', 'customer']"
465,2013-04-15,Amazon Launches 50+ Active and Healthy Living Store Featuring Hundreds of Thousands of Items In One Single Destination,/news-releases/news-release-details/amazon-launches-50-active-and-healthy-living-store-featuring,9:01 AM EDT,,9.0,amazon launches    active and healthy living store featuring hundreds of thousands of items in one single destination,"['amazon', 'launches', '   ', 'active', 'and', 'healthy', 'living', 'store', 'feature', 'hundred', 'of', 'thousand', 'of', 'item', 'in', 'one', 'single', 'destination']","['PROPN', 'PROPN', 'SPACE', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'ADJ', 'NOUN']","['ORG', 'CARDINAL', 'CARDINAL']","['amazon', 'launches', 'active', 'healthy', 'living', 'store', 'feature', 'hundred', 'thousand', 'item', 'single', 'destination']"
466,2013-04-11,Amazon.com to Webcast First Quarter 2013 Financial Results Conference Call,/news-releases/news-release-details/amazoncom-webcast-first-quarter-2013-financial-results,4:00 PM EDT,,9.0,amazon com to webcast first quarter   financial results conference call,"['amazon', 'com', 'to', 'webcast', 'first', 'quarter', '  ', 'financial', 'result', 'conference', 'call']","['PROPN', 'PROPN', 'PART', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'DATE']","['amazon', 'com', 'webcast', 'first', 'quarter', 'financial', 'result', 'conference', 'call']"
467,2013-04-11,Introducing Texas to Amazon Wine,/news-releases/news-release-details/introducing-texas-amazon-wine,6:00 AM EDT,,9.0,introducing texas to amazon wine,"['introduce', 'texas', 'to', 'amazon', 'wine']","['VERB', 'PROPN', 'ADP', 'PROPN', 'NOUN']","['GPE', 'ORG']","['introduce', 'texas', 'amazon', 'wine']"
468,2013-04-03,"Amazon AutoRip Extends to Vinyl—Customers Now Receive Free MP3 Versions of Vinyl Records Purchased From Amazon—Past, Present and Future",/news-releases/news-release-details/amazon-autorip-extends-vinyl-customers-now-receive-free-mp3,9:19 AM EDT,,9.0,amazon autorip extends to vinyl—customers now receive free   versions of vinyl records purchased from amazon—past  present and future,"['amazon', 'autorip', 'extend', 'to', 'vinyl', '—', 'customer', 'now', 'receive', 'free', '  ', 'version', 'of', 'vinyl', 'record', 'purchase', 'from', 'amazon', '—', 'past', ' ', 'present', 'and', 'future']","['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'VERB', 'ADJ', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'SPACE', 'ADJ', 'CCONJ', 'NOUN']","['ORG', 'ORG']","['amazon', 'autorip', 'extend', 'vinyl', 'customer', 'receive', 'free', 'version', 'vinyl', 'record', 'purchase', 'amazon', 'past', 'present', 'future']"
469,2013-03-28,Amazon.com to Acquire Goodreads,/news-releases/news-release-details/amazoncom-acquire-goodreads,4:02 PM EDT,,9.0,amazon com to acquire goodreads,"['amazon', 'com', 'to', 'acquire', 'goodread']","['PROPN', 'PROPN', 'PART', 'VERB', 'NOUN']",['ORG'],"['amazon', 'com', 'acquire', 'goodread']"
470,2013-03-27,"Prime Instant Video Greenlights Betas, an Original Comedy Pilot",/news-releases/news-release-details/prime-instant-video-greenlights-betas-original-comedy-pilot,4:13 PM EDT,,9.0,prime instant video greenlights betas  an original comedy pilot,"['prime', 'instant', 'video', 'greenlight', 'betas', ' ', 'an', 'original', 'comedy', 'pilot']","['ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'SPACE', 'DET', 'ADJ', 'NOUN', 'NOUN']",[],"['prime', 'instant', 'video', 'greenlight', 'betas', 'original', 'comedy', 'pilot']"
471,2013-03-27,"Amazon Expands X-Ray to TV, Powered by IMDb and Available on the Kindle Fire Family",/news-releases/news-release-details/amazon-expands-x-ray-tv-powered-imdb-and-available-kindle-fire,9:01 AM EDT,,9.0,amazon expands x ray to tv  powered by imdb and available on the kindle fire family,"['amazon', 'expand', 'x', 'ray', 'to', 'tv', ' ', 'power', 'by', 'imdb', 'and', 'available', 'on', 'the', 'kindle', 'fire', 'family']","['PROPN', 'VERB', 'SYM', 'VERB', 'ADP', 'NOUN', 'SPACE', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'PERSON']","['amazon', 'expand', 'ray', 'tv', 'power', 'imdb', 'available', 'kindle', 'fire', 'family']"
472,2013-03-25,Prime Instant Video Greenlights Zombieland Original Series Pilot from Sony Pictures Television,/news-releases/news-release-details/prime-instant-video-greenlights-zombieland-original-series-pilot,9:01 AM EDT,,9.0,prime instant video greenlights zombieland original series pilot from sony pictures television,"['prime', 'instant', 'video', 'greenlight', 'zombieland', 'original', 'series', 'pilot', 'from', 'sony', 'pictures', 'television']","['ADJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN']",['ORG'],"['prime', 'instant', 'video', 'greenlight', 'zombieland', 'original', 'series', 'pilot', 'sony', 'pictures', 'television']"
473,2013-03-13,"Amazon Launches Kindle Fire HD 8.9” in Europe and Japan; Introduces New, Lower Price",/news-releases/news-release-details/amazon-launches-kindle-fire-hd-89-europe-and-japan-introduces,1:05 PM EDT,,9.0,amazon launches kindle fire hd      in europe and japan  introduces new  lower price,"['amazon', 'launches', 'kindle', 'fire', 'hd', '     ', 'in', 'europe', 'and', 'japan', ' ', 'introduce', 'new', ' ', 'low', 'price']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'SPACE', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'SPACE', 'VERB', 'ADJ', 'SPACE', 'ADJ', 'NOUN']","['ORG', 'LOC', 'GPE']","['amazon', 'launches', 'fire', 'hd', 'europe', 'japan', 'introduce', 'new', 'low', 'price']"
474,2013-03-06,Prime Instant Video Greenlights Original Children’s Series Pilot Sara Solves It,/news-releases/news-release-details/prime-instant-video-greenlights-original-childrens-series-pilot,9:01 AM,,9.0,prime instant video greenlights original children’s series pilot sara solves it,"['prime', 'instant', 'video', 'greenlight', 'original', 'child', '’s', 'series', 'pilot', 'sara', 'solve', '-PRON-']","['ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PART', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'PRON']",[],"['prime', 'instant', 'video', 'greenlight', 'original', 'child', 'series', 'pilot', 'sara', 'solve']"
475,2013-02-28,"Scripps Networks Interactive’s Popular Lifestyle Shows from HGTV, DIY Network, Food Network, Cooking Channel and Travel Channel Coming to Prime Instant Video and Amazon Instant Video",/news-releases/news-release-details/scripps-networks-interactives-popular-lifestyle-shows-hgtv-diy,9:00 AM,,9.0,scripps networks interactive’s popular lifestyle shows from hgtv  diy network  food network  cooking channel and travel channel coming to prime instant video and amazon instant video,"['scripps', 'networks', 'interactive', '’s', 'popular', 'lifestyle', 'show', 'from', 'hgtv', ' ', 'diy', 'network', ' ', 'food', 'network', ' ', 'cook', 'channel', 'and', 'travel', 'channel', 'come', 'to', 'prime', 'instant', 'video', 'and', 'amazon', 'instant', 'video']","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'PROPN', 'NOUN', 'NOUN']","['GPE', 'ORG', 'ORG']","['scripps', 'networks', 'interactive', 'popular', 'lifestyle', 'show', 'hgtv', 'diy', 'network', 'food', 'network', 'cook', 'channel', 'travel', 'channel', 'come', 'prime', 'instant', 'video', 'amazon', 'instant', 'video']"
476,2013-02-27,Amazon Cloud Player App Now Optimized for iPad,/news-releases/news-release-details/amazon-cloud-player-app-now-optimized-ipad,9:17 AM,,9.0,amazon cloud player app now optimized for ipad,"['amazon', 'cloud', 'player', 'app', 'now', 'optimize', 'for', 'ipad']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADV', 'VERB', 'ADP', 'NOUN']",['ORG'],"['amazon', 'cloud', 'player', 'app', 'optimize', 'ipad']"
477,2013-02-26,Amazon’s Prime Instant Video Named the Exclusive Online Subscription Home of FX Series Justified,/news-releases/news-release-details/amazons-prime-instant-video-named-exclusive-online-subscription,9:01 AM,,9.0,amazon’s prime instant video named the exclusive online subscription home of fx series justified,"['amazon', '’s', 'prime', 'instant', 'video', 'name', 'the', 'exclusive', 'online', 'subscription', 'home', 'of', 'fx', 'series', 'justified']","['PROPN', 'PART', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN']",['ORG'],"['amazon', 'prime', 'instant', 'video', 'name', 'exclusive', 'online', 'subscription', 'home', 'fx', 'series', 'justified']"
478,2013-02-19,Amazon Announces Entertainment Collectibles Store Offering Sought-After Memorabilia from Entertainers of the Past and Present,/news-releases/news-release-details/amazon-announces-entertainment-collectibles-store-offering,9:00 AM,,9.0,amazon announces entertainment collectibles store offering sought after memorabilia from entertainers of the past and present,"['amazon', 'announce', 'entertainment', 'collectible', 'store', 'offering', 'seek', 'after', 'memorabilia', 'from', 'entertainer', 'of', 'the', 'past', 'and', 'present']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADJ']","['ORG', 'GPE']","['amazon', 'announce', 'entertainment', 'collectible', 'store', 'offering', 'seek', 'memorabilia', 'entertainer', 'past', 'present']"
479,2013-02-19,Amazon Web Services Launches AWS OpsWorks,/news-releases/news-release-details/amazon-web-services-launches-aws-opsworks,2:53 AM,,9.0,amazon web services launches aws opsworks,"['amazon', 'web', 'service', 'launch', 'aws', 'opsworks']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN']",['ORG'],"['amazon', 'web', 'service', 'launch', 'aws', 'opsworks']"
480,2013-02-15,Amazon Web Services Makes Amazon Redshift Available to All Customers,/news-releases/news-release-details/amazon-web-services-makes-amazon-redshift-available-all,4:11 AM,,9.0,amazon web services makes amazon redshift available to all customers,"['amazon', 'web', 'service', 'make', 'amazon', 'redshift', 'available', 'to', 'all', 'customer']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'ADP', 'DET', 'NOUN']","['ORG', 'ORG']","['amazon', 'web', 'service', 'make', 'amazon', 'redshift', 'available', 'customer']"
481,2013-02-13,Amazon and CBS Announce Expanded Content Licensing Agreement,/news-releases/news-release-details/amazon-and-cbs-announce-expanded-content-licensing-agreement,9:30 AM,,9.0,amazon and cbs announce expanded content licensing agreement,"['amazon', 'and', 'cbs', 'announce', 'expand', 'content', 'licensing', 'agreement']","['PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'cbs', 'announce', 'expand', 'content', 'licensing', 'agreement']"
482,2013-02-13,Amazon Cloud Player – Now in Your Car,/news-releases/news-release-details/amazon-cloud-player-now-your-car,9:00 AM,,9.0,amazon cloud player – now in your car,"['amazon', 'cloud', 'player', '–', 'now', 'in', '-PRON-', 'car']","['PROPN', 'PROPN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN']",['ORG'],"['amazon', 'cloud', 'player', 'car']"
483,2013-02-11,Amazon and CBS Corporation Announce Content Licensing Agreement for Prime Instant Video To Be Exclusive Online Subscription Home for CBS’s Under the Dome,/news-releases/news-release-details/amazon-and-cbs-corporation-announce-content-licensing-agreement,9:30 AM,,9.0,amazon and cbs corporation announce content licensing agreement for prime instant video to be exclusive online subscription home for cbs’s under the dome,"['amazon', 'and', 'cbs', 'corporation', 'announce', 'content', 'licensing', 'agreement', 'for', 'prime', 'instant', 'video', 'to', 'be', 'exclusive', 'online', 'subscription', 'home', 'for', 'cbs', '’s', 'under', 'the', 'dome']","['PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PART', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PART', 'ADP', 'DET', 'NOUN']","['ORG', 'ORG', 'ORG']","['amazon', 'cbs', 'corporation', 'announce', 'content', 'licensing', 'agreement', 'prime', 'instant', 'video', 'exclusive', 'online', 'subscription', 'home', 'cbs', 'dome']"
484,2013-02-05,Introducing Amazon Coins,/news-releases/news-release-details/introducing-amazon-coins,9:00 AM,,9.0,introducing amazon coins,"['introduce', 'amazon', 'coin']","['VERB', 'PROPN', 'NOUN']",['ORG'],"['introduce', 'amazon', 'coin']"
485,2013-02-05,Amazon.com Announces the Top 20 Most Romantic Cities in the US,/news-releases/news-release-details/amazoncom-announces-top-20-most-romantic-cities-us-0,9:00 AM,,9.0,amazon com announces the top   most romantic cities in the us,"['amazon', 'com', 'announce', 'the', 'top', '  ', 'most', 'romantic', 'city', 'in', 'the', 'us']","['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'SPACE', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN']","['ORG', 'GPE']","['amazon', 'com', 'announce', 'top', 'romantic', 'city', 'us']"
